Apps,Version,Pubs,Datasets,NTAX,Character_counts,Alignment_counts,Site_counts,Datatype,Analyses,Platform,OS_name,CPU,Benchmark_dates,Latest_bench,Execution_time,RAM_usage_kb,Percent_CPU_usage,Execution_time_secs,RAM_usage_Mb
goalign (multi-core),,Wu et al. 2018,Wu et al. 2018 (AA),90,257060172,5162,3050198,AA,Alignment Concatenation (NEXUS),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,01/30/2024,TRUE,0:03.69,1513424,105,3.69,1477.9531
goalign (multi-core),,Shen et al. 2018,Shen et al. 2018 (AA),343,398842115,2408,1162805,AA,Alignment Concatenation (NEXUS),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,01/30/2024,TRUE,0:05.79,2615516,103,5.79,2554.2148
goalign (multi-core),,Shen et al. 2018,Shen et al. 2018 (AA),343,398842115,2408,1162805,AA,Alignment Concatenation (NEXUS),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,01/30/2024,TRUE,0:05.92,2214460,103,5.92,2162.5586
goalign (multi-core),,Shen et al. 2018,Shen et al. 2018 (AA),343,398842115,2408,1162805,AA,Alignment Concatenation (NEXUS),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,01/30/2024,TRUE,0:06.00,2632852,104,6,2571.1445
goalign (multi-core),,Shen et al. 2018,Shen et al. 2018 (AA),343,398842115,2408,1162805,AA,Alignment Concatenation (NEXUS),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,01/30/2024,TRUE,0:05.81,2231044,103,5.81,2178.754
goalign (multi-core),,Shen et al. 2018,Shen et al. 2018 (AA),343,398842115,2408,1162805,AA,Alignment Concatenation (NEXUS),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,01/30/2024,TRUE,0:05.60,2681056,104,5.6,2618.2188
goalign (single-core),,Wu et al. 2018,Wu et al. 2018 (AA),90,257060172,5162,3050198,AA,Alignment Concatenation (NEXUS),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,01/30/2024,TRUE,0:03.20,1780108,100,3.2,1738.3867
goalign (single-core),,Wu et al. 2018,Wu et al. 2018 (AA),90,257060172,5162,3050198,AA,Alignment Concatenation (NEXUS),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,01/30/2024,TRUE,0:03.22,1518020,100,3.22,1482.4414
goalign (single-core),,Wu et al. 2018,Wu et al. 2018 (AA),90,257060172,5162,3050198,AA,Alignment Concatenation (NEXUS),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,01/30/2024,TRUE,0:03.18,1543660,100,3.18,1507.4805
goalign (single-core),,Wu et al. 2018,Wu et al. 2018 (AA),90,257060172,5162,3050198,AA,Alignment Concatenation (NEXUS),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,01/30/2024,TRUE,0:03.29,1530608,100,3.29,1494.7344
goalign (single-core),,Wu et al. 2018,Wu et al. 2018 (AA),90,257060172,5162,3050198,AA,Alignment Concatenation (NEXUS),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,01/30/2024,TRUE,0:03.17,1590496,100,3.17,1553.2188
goalign (single-core),,Shen et al. 2018,Shen et al. 2018 (AA),343,398842115,2408,1162805,AA,Alignment Concatenation (NEXUS),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,01/30/2024,TRUE,0:05.31,1940876,100,5.31,1895.3867
goalign (single-core),,Shen et al. 2018,Shen et al. 2018 (AA),343,398842115,2408,1162805,AA,Alignment Concatenation (NEXUS),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,01/30/2024,TRUE,0:05.46,2040992,100,5.46,1993.1563
goalign (single-core),,Shen et al. 2018,Shen et al. 2018 (AA),343,398842115,2408,1162805,AA,Alignment Concatenation (NEXUS),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,01/30/2024,TRUE,0:05.25,2298632,100,5.25,2244.7578
goalign (single-core),,Shen et al. 2018,Shen et al. 2018 (AA),343,398842115,2408,1162805,AA,Alignment Concatenation (NEXUS),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,01/30/2024,TRUE,0:05.40,2316824,100,5.4,2262.5234
goalign (single-core),,Shen et al. 2018,Shen et al. 2018 (AA),343,398842115,2408,1162805,AA,Alignment Concatenation (NEXUS),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,01/30/2024,TRUE,0:05.49,2186364,100,5.49,2135.121
SEGUL,v0.20.0,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,358099656,4040,5398947,DNA,Alignment Conversion (FASTA),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,0:00.27,16584,1556,0.27,16.195313
SEGUL,v0.20.0,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,358099656,4040,5398947,DNA,Alignment Conversion (FASTA),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,0:00.28,16548,1479,0.28,16.160156
SEGUL,v0.20.0,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,358099656,4040,5398947,DNA,Alignment Conversion (FASTA),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,0:00.28,16812,1503,0.28,16.417969
SEGUL,v0.20.0,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,358099656,4040,5398947,DNA,Alignment Conversion (FASTA),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,0:00.27,14500,1582,0.27,14.160156
SEGUL,v0.20.0,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,358099656,4040,5398947,DNA,Alignment Conversion (FASTA),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,0:00.34,16420,1207,0.34,16.035156
SEGUL,v0.20.0,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,522529858,4060,2464926,DNA,Alignment Conversion (FASTA),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,0:00.34,20968,1114,0.34,20.476563
SEGUL,v0.20.0,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,522529858,4060,2464926,DNA,Alignment Conversion (FASTA),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,0:00.33,18724,1147,0.33,18.285156
SEGUL,v0.20.0,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,522529858,4060,2464926,DNA,Alignment Conversion (FASTA),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,0:00.35,21200,1083,0.35,20.703125
SEGUL,v0.20.0,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,522529858,4060,2464926,DNA,Alignment Conversion (FASTA),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,0:00.36,18724,1045,0.36,18.285156
SEGUL,v0.20.0,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,522529858,4060,2464926,DNA,Alignment Conversion (FASTA),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,0:00.33,20972,1143,0.33,20.480469
SEGUL,v0.20.0,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,453333006,3679,9251694,DNA,Alignment Conversion (FASTA),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,0:00.29,15548,1186,0.29,15.183594
SEGUL,v0.20.0,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,453333006,3679,9251694,DNA,Alignment Conversion (FASTA),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,0:00.31,15144,1080,0.31,14.7890625
SEGUL,v0.20.0,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,453333006,3679,9251694,DNA,Alignment Conversion (FASTA),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,0:00.30,15564,1136,0.3,15.199219
SEGUL,v0.20.0,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,453333006,3679,9251694,DNA,Alignment Conversion (FASTA),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,0:00.38,15576,887,0.38,15.2109375
SEGUL,v0.20.0,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,453333006,3679,9251694,DNA,Alignment Conversion (FASTA),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,0:00.51,15372,677,0.51,15.011719
SEGUL,v0.20.0,Chan et al. 2020,Chan et al. 2020 (DNA),50,239310808,13181,6180393,DNA,Alignment Conversion (FASTA),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,0:00.40,21156,592,0.4,20.660156
SEGUL,v0.20.0,Chan et al. 2020,Chan et al. 2020 (DNA),50,239310808,13181,6180393,DNA,Alignment Conversion (FASTA),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,0:00.38,18440,631,0.38,18.007813
SEGUL,v0.20.0,Chan et al. 2020,Chan et al. 2020 (DNA),50,239310808,13181,6180393,DNA,Alignment Conversion (FASTA),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,0:00.40,21292,588,0.4,20.792969
SEGUL,v0.20.0,Chan et al. 2020,Chan et al. 2020 (DNA),50,239310808,13181,6180393,DNA,Alignment Conversion (FASTA),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,0:00.38,20292,617,0.38,19.816406
SEGUL,v0.20.0,Chan et al. 2020,Chan et al. 2020 (DNA),50,239310808,13181,6180393,DNA,Alignment Conversion (FASTA),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,0:00.40,18628,585,0.4,18.191406
SEGUL (--datatype ignore),v0.20.0,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,358099656,4040,5398947,DNA,Alignment Conversion (FASTA),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,0:00.31,16560,426,0.31,16.171875
SEGUL (--datatype ignore),v0.20.0,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,358099656,4040,5398947,DNA,Alignment Conversion (FASTA),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,0:00.26,14500,492,0.26,14.160156
SEGUL (--datatype ignore),v0.20.0,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,358099656,4040,5398947,DNA,Alignment Conversion (FASTA),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,0:00.25,16556,506,0.25,16.167969
SEGUL (--datatype ignore),v0.20.0,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,358099656,4040,5398947,DNA,Alignment Conversion (FASTA),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,0:00.24,16772,528,0.24,16.378906
SEGUL (--datatype ignore),v0.20.0,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,358099656,4040,5398947,DNA,Alignment Conversion (FASTA),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,0:00.24,14884,540,0.24,14.535156
SEGUL (--datatype ignore),v0.20.0,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,522529858,4060,2464926,DNA,Alignment Conversion (FASTA),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,0:00.43,18564,496,0.43,18.128906
SEGUL (--datatype ignore),v0.20.0,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,522529858,4060,2464926,DNA,Alignment Conversion (FASTA),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,0:00.62,20636,354,0.62,20.152344
SEGUL (--datatype ignore),v0.20.0,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,522529858,4060,2464926,DNA,Alignment Conversion (FASTA),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,0:00.57,20636,387,0.57,20.152344
SEGUL (--datatype ignore),v0.20.0,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,522529858,4060,2464926,DNA,Alignment Conversion (FASTA),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,0:00.64,20972,340,0.64,20.480469
SEGUL (--datatype ignore),v0.20.0,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,522529858,4060,2464926,DNA,Alignment Conversion (FASTA),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,0:00.70,21020,310,0.7,20.527344
SEGUL (--datatype ignore),v0.20.0,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,453333006,3679,9251694,DNA,Alignment Conversion (FASTA),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,0:00.49,15104,328,0.49,14.75
SEGUL (--datatype ignore),v0.20.0,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,453333006,3679,9251694,DNA,Alignment Conversion (FASTA),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,0:00.53,13624,305,0.53,13.3046875
SEGUL (--datatype ignore),v0.20.0,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,453333006,3679,9251694,DNA,Alignment Conversion (FASTA),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,0:00.51,15136,320,0.51,14.78125
SEGUL (--datatype ignore),v0.20.0,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,453333006,3679,9251694,DNA,Alignment Conversion (FASTA),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,0:00.56,17152,279,0.56,16.75
SEGUL (--datatype ignore),v0.20.0,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,453333006,3679,9251694,DNA,Alignment Conversion (FASTA),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,0:00.50,15368,333,0.5,15.0078125
SEGUL (--datatype ignore),v0.20.0,Chan et al. 2020,Chan et al. 2020 (DNA),50,239310808,13181,6180393,DNA,Alignment Conversion (FASTA),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,0:00.41,20964,364,0.41,20.472656
SEGUL (--datatype ignore),v0.20.0,Chan et al. 2020,Chan et al. 2020 (DNA),50,239310808,13181,6180393,DNA,Alignment Conversion (FASTA),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,0:00.41,18820,361,0.41,18.378906
SEGUL (--datatype ignore),v0.20.0,Chan et al. 2020,Chan et al. 2020 (DNA),50,239310808,13181,6180393,DNA,Alignment Conversion (FASTA),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,0:00.37,20716,407,0.37,20.230469
SEGUL (--datatype ignore),v0.20.0,Chan et al. 2020,Chan et al. 2020 (DNA),50,239310808,13181,6180393,DNA,Alignment Conversion (FASTA),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,0:00.40,21152,434,0.4,20.65625
SEGUL (--datatype ignore),v0.20.0,Chan et al. 2020,Chan et al. 2020 (DNA),50,239310808,13181,6180393,DNA,Alignment Conversion (FASTA),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,0:00.38,20876,401,0.38,20.386719
AMAS,v1.02,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,358099656,4040,5398947,DNA,Alignment Conversion (FASTA),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,0:01.00,430616,464,1,420.52344
AMAS,v1.02,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,358099656,4040,5398947,DNA,Alignment Conversion (FASTA),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,0:00.99,433388,486,0.99,423.23047
AMAS,v1.02,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,358099656,4040,5398947,DNA,Alignment Conversion (FASTA),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,0:00.99,434196,475,0.99,424.01953
AMAS,v1.02,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,358099656,4040,5398947,DNA,Alignment Conversion (FASTA),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,0:01.01,428268,460,1.01,418.23047
AMAS,v1.02,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,358099656,4040,5398947,DNA,Alignment Conversion (FASTA),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,0:00.99,426512,491,0.99,416.51563
AMAS,v1.02,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,522529858,4060,2464926,DNA,Alignment Conversion (FASTA),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,0:01.70,712360,550,1.7,695.66406
AMAS,v1.02,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,522529858,4060,2464926,DNA,Alignment Conversion (FASTA),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,0:01.70,712108,546,1.7,695.41797
AMAS,v1.02,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,522529858,4060,2464926,DNA,Alignment Conversion (FASTA),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,0:01.74,712016,523,1.74,695.3281
AMAS,v1.02,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,522529858,4060,2464926,DNA,Alignment Conversion (FASTA),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,0:01.74,713220,520,1.74,696.5039
AMAS,v1.02,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,522529858,4060,2464926,DNA,Alignment Conversion (FASTA),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,0:01.70,711184,531,1.7,694.5156
AMAS,v1.02,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,453333006,3679,9251694,DNA,Alignment Conversion (FASTA),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,0:01.09,513028,684,1.09,501.0039
AMAS,v1.02,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,453333006,3679,9251694,DNA,Alignment Conversion (FASTA),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,0:01.09,510112,722,1.09,498.15625
AMAS,v1.02,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,453333006,3679,9251694,DNA,Alignment Conversion (FASTA),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,0:00.99,508064,782,0.99,496.15625
AMAS,v1.02,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,453333006,3679,9251694,DNA,Alignment Conversion (FASTA),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,0:01.09,507064,715,1.09,495.1797
AMAS,v1.02,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,453333006,3679,9251694,DNA,Alignment Conversion (FASTA),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,0:01.09,506688,706,1.09,494.8125
AMAS,v1.02,Chan et al. 2020,Chan et al. 2020 (DNA),50,239310808,13181,6180393,DNA,Alignment Conversion (FASTA),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,0:01.64,373636,376,1.64,364.8789
AMAS,v1.02,Chan et al. 2020,Chan et al. 2020 (DNA),50,239310808,13181,6180393,DNA,Alignment Conversion (FASTA),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,0:01.67,378284,382,1.67,369.41797
AMAS,v1.02,Chan et al. 2020,Chan et al. 2020 (DNA),50,239310808,13181,6180393,DNA,Alignment Conversion (FASTA),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,0:01.76,375884,355,1.76,367.07422
AMAS,v1.02,Chan et al. 2020,Chan et al. 2020 (DNA),50,239310808,13181,6180393,DNA,Alignment Conversion (FASTA),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,0:01.54,375764,399,1.54,366.95703
AMAS,v1.02,Chan et al. 2020,Chan et al. 2020 (DNA),50,239310808,13181,6180393,DNA,Alignment Conversion (FASTA),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,0:01.65,373820,367,1.65,365.0586
AMAS (--check-align),v1.02,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,358099656,4040,5398947,DNA,Alignment Conversion (FASTA),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,0:09.95,426956,139,9.95,416.94922
AMAS (--check-align),v1.02,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,358099656,4040,5398947,DNA,Alignment Conversion (FASTA),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,0:09.99,430476,138,9.99,420.38672
AMAS (--check-align),v1.02,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,358099656,4040,5398947,DNA,Alignment Conversion (FASTA),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,0:09.97,430704,137,9.97,420.60938
AMAS (--check-align),v1.02,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,358099656,4040,5398947,DNA,Alignment Conversion (FASTA),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,0:09.96,432336,137,9.96,422.20313
AMAS (--check-align),v1.02,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,358099656,4040,5398947,DNA,Alignment Conversion (FASTA),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,0:09.93,431288,138,9.93,421.1797
AMAS (--check-align),v1.02,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,522529858,4060,2464926,DNA,Alignment Conversion (FASTA),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,3:36.73,711048,103,216.73,694.3828
AMAS (--check-align),v1.02,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,522529858,4060,2464926,DNA,Alignment Conversion (FASTA),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,3:31.29,709280,103,211.29,692.65625
AMAS (--check-align),v1.02,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,522529858,4060,2464926,DNA,Alignment Conversion (FASTA),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,3:31.88,715548,103,211.88,698.77734
AMAS (--check-align),v1.02,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,522529858,4060,2464926,DNA,Alignment Conversion (FASTA),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,3:35.00,713200,103,215,696.4844
AMAS (--check-align),v1.02,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,522529858,4060,2464926,DNA,Alignment Conversion (FASTA),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,3:29.83,710888,103,209.82999999999998,694.22656
AMAS (--check-align),v1.02,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,453333006,3679,9251694,DNA,Alignment Conversion (FASTA),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,0:04.71,509968,237,4.71,498.01563
AMAS (--check-align),v1.02,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,453333006,3679,9251694,DNA,Alignment Conversion (FASTA),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,0:04.53,512616,245,4.53,500.60156
AMAS (--check-align),v1.02,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,453333006,3679,9251694,DNA,Alignment Conversion (FASTA),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,0:04.64,510468,244,4.64,498.5039
AMAS (--check-align),v1.02,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,453333006,3679,9251694,DNA,Alignment Conversion (FASTA),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,0:04.52,503600,249,4.52,491.79688
AMAS (--check-align),v1.02,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,453333006,3679,9251694,DNA,Alignment Conversion (FASTA),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,0:04.68,510744,241,4.68,498.77344
AMAS (--check-align),v1.02,Chan et al. 2020,Chan et al. 2020 (DNA),50,239310808,13181,6180393,DNA,Alignment Conversion (FASTA),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,0:09.11,378120,151,9.11,369.2578
AMAS (--check-align),v1.02,Chan et al. 2020,Chan et al. 2020 (DNA),50,239310808,13181,6180393,DNA,Alignment Conversion (FASTA),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,0:09.03,376184,150,9.03,367.3672
AMAS (--check-align),v1.02,Chan et al. 2020,Chan et al. 2020 (DNA),50,239310808,13181,6180393,DNA,Alignment Conversion (FASTA),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,0:09.07,376508,150,9.07,367.6836
AMAS (--check-align),v1.02,Chan et al. 2020,Chan et al. 2020 (DNA),50,239310808,13181,6180393,DNA,Alignment Conversion (FASTA),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,0:09.27,373708,151,9.27,364.94922
AMAS (--check-align),v1.02,Chan et al. 2020,Chan et al. 2020 (DNA),50,239310808,13181,6180393,DNA,Alignment Conversion (FASTA),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,0:08.89,376108,151,8.89,367.29297
SEGUL,v0.20.0,Shen et al. 2018,Shen et al. 2018 (AA),343,398842115,2408,1162805,AA,Alignment Conversion (FASTA),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,0:00.29,26544,1993,0.29,25.921875
SEGUL,v0.20.0,Shen et al. 2018,Shen et al. 2018 (AA),343,398842115,2408,1162805,AA,Alignment Conversion (FASTA),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,0:00.29,28624,1989,0.29,27.953125
